City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
381,Chester,US,2021-04-19 01:09:29,40.1254,-75.8749,57.2,50,40,2.15
382,Vila Franca Do Campo,PT,2021-04-19 01:07:57,37.7167,-25.4333,57.2,88,20,4.61
383,Fare,PF,2021-04-19 01:09:30,-16.7,-151.0167,82.42,71,0,11.27
384,Hervey Bay,AU,2021-04-19 01:09:31,-25.2986,152.8535,75.99,64,0,5.01
385,Zhucheng,CN,2021-04-19 01:09:31,35.9947,119.3975,64.69,28,0,11.41
386,Touros,BR,2021-04-19 01:09:32,-5.1989,-35.4608,75.2,94,40,2.3
387,Buta,CD,2021-04-19 01:09:32,2.7858,24.73,70.83,97,100,1.39
388,Batemans Bay,AU,2021-04-19 01:09:32,-35.7167,150.1833,66.99,69,7,1.99
389,Ipil,PH,2021-04-19 01:09:33,7.75,122.5167,80.53,77,100,6.67
390,Gat,IL,2021-04-19 01:09:33,31.61,34.7642,81.0,32,97,1.01
391,Te Anau,NZ,2021-04-19 01:09:34,-45.4167,167.7167,55.8,76,90,7.85
392,Neryungri,RU,2021-04-19 01:09:34,56.6709,124.6491,15.55,82,100,17.52
393,Aksarka,RU,2021-04-19 01:09:35,66.5606,67.7975,-4.58,91,99,4.0
394,Vostok,RU,2021-04-19 01:09:35,46.4856,135.8833,45.43,56,91,15.12
395,Oistins,BB,2021-04-19 01:04:40,13.0667,-59.5333,78.8,61,40,19.57
396,Ban Nahin,LA,2021-04-19 01:09:36,18.2418,104.2122,80.56,73,91,0.98
397,Sabang,ID,2021-04-19 01:09:36,5.8933,95.3214,82.76,74,100,15.39
398,Katangli,RU,2021-04-19 01:09:36,51.7102,143.2326,31.33,98,100,23.29
399,Axim,GH,2021-04-19 01:09:37,4.8699,-2.2405,78.6,81,100,2.01
400,Flora,US,2021-04-19 01:08:59,38.6689,-88.4856,54.0,66,40,11.5
401,Nizwa,OM,2021-04-19 01:09:37,22.9333,57.5333,77.5,23,44,2.89
402,Inverell,AU,2021-04-19 01:09:38,-29.7833,151.1167,66.99,53,0,4.0
403,Igarka,RU,2021-04-19 01:09:38,67.4667,86.5833,-6.3,88,5,12.75
404,San Ramon,US,2021-04-19 01:07:15,37.7799,-121.978,81.0,13,1,14.97
405,Bin Qirdan,TN,2021-04-19 01:09:39,33.1378,11.2197,58.57,70,19,6.58
406,Turbat,PK,2021-04-19 01:09:39,26.0023,63.044,76.05,45,69,1.83
407,Cogua,CO,2021-04-19 01:09:39,5.0605,-73.9792,55.4,94,40,2.3
408,Paka,MY,2021-04-19 01:08:08,4.6374,103.4368,77.0,94,20,3.78
409,Sharjah,AE,2021-04-19 01:05:25,25.3573,55.4033,73.4,35,0,2.3
410,Whitehorse,CA,2021-04-19 01:09:31,60.7161,-135.0538,57.2,21,1,11.5
411,Saskylakh,RU,2021-04-19 01:04:57,71.9167,114.0833,4.44,90,94,9.37
412,Madison,US,2021-04-19 01:06:46,34.7334,-86.5667,60.8,55,90,6.91
413,Abu Dhabi,AE,2021-04-19 01:05:48,24.4667,54.3667,73.4,68,0,7.36
414,Sandakan,MY,2021-04-19 01:09:41,5.8402,118.1179,80.6,78,20,3.44
415,Bukoba,TZ,2021-04-19 01:09:41,-1.3317,31.8122,73.4,83,75,13.8
416,Gornopravdinsk,RU,2021-04-19 01:09:42,60.05,69.9,13.59,76,84,7.25
417,Coihaique,CL,2021-04-19 01:09:42,-45.5752,-72.0662,53.6,94,90,5.75
418,Buraydah,SA,2021-04-19 01:09:43,26.326,43.975,69.8,37,0,3.44
419,Bagalkot,IN,2021-04-19 01:09:43,16.1833,75.7,79.45,59,4,11.48
420,Rovaniemi,FI,2021-04-19 01:09:43,66.5,25.7167,37.4,56,0,4.61
421,Gazli,UZ,2021-04-19 01:09:44,40.1333,63.45,66.99,33,97,6.13
422,Araouane,ML,2021-04-19 01:06:02,18.9048,-3.5265,80.47,10,2,10.6
423,Ternate,ID,2021-04-19 01:09:44,0.8,127.4,81.68,75,100,7.96
424,Vestmanna,FO,2021-04-19 01:09:45,62.1564,-7.1664,42.8,87,40,8.05
425,Lokosovo,RU,2021-04-19 01:09:45,61.1333,74.8167,5.23,84,93,12.66
426,Montepuez,MZ,2021-04-19 01:09:46,-13.1256,38.9997,62.11,93,10,8.19
427,Aranda De Duero,ES,2021-04-19 01:09:46,41.6704,-3.6892,44.06,56,100,1.59
428,Port Augusta,AU,2021-04-19 01:09:46,-32.5,137.7667,68.0,42,0,8.05
429,Port Hardy,CA,2021-04-19 01:09:47,50.6996,-127.4199,66.2,52,1,6.91
430,Durban,ZA,2021-04-19 01:09:47,-29.8579,31.0292,66.0,94,0,2.3
431,Mananjary,MG,2021-04-19 01:09:48,-21.2167,48.3333,68.67,79,100,6.64
432,Mwinilunga,ZM,2021-04-19 01:09:48,-11.7358,24.4293,58.05,85,87,5.53
433,Severodvinsk,RU,2021-04-19 01:09:48,64.5635,39.8302,23.0,86,0,2.24
434,Damghan,IR,2021-04-19 01:09:49,36.1683,54.348,64.53,31,100,2.86
435,Wasilla,US,2021-04-19 01:06:21,61.5814,-149.4394,57.2,33,40,8.05
436,Gembloux,BE,2021-04-19 01:09:49,50.561,4.697,45.0,87,0,3.44
437,Puerto Carreno,CO,2021-04-19 01:09:50,6.189,-67.4859,82.83,54,100,5.64
438,Saint-Georges,GD,2021-04-19 01:09:50,12.0564,-61.7485,80.6,74,40,14.97
439,Chicama,PE,2021-04-19 01:09:51,-7.8447,-79.1469,66.2,88,40,11.5
440,Mwandiga,TZ,2021-04-19 01:09:51,-4.83,29.6581,71.6,94,20,5.75
441,Mashivka,UA,2021-04-19 01:09:51,49.4431,34.8669,40.71,94,100,5.37
442,Ilinskiy,RU,2021-04-19 01:09:52,55.619,38.1182,46.99,53,0,13.42
443,Herat,AF,2021-04-19 01:09:52,34.5,62.0,54.93,34,74,6.02
444,Guadalupe Y Calvo,MX,2021-04-19 01:09:52,26.1,-106.9667,54.54,31,4,10.31
445,Tabatinga,BR,2021-04-19 01:09:53,-4.2525,-69.9381,73.4,100,40,1.7
446,Svetlogorsk,BY,2021-04-19 01:09:53,52.6333,29.7333,42.58,91,89,6.85
447,Pato Branco,BR,2021-04-19 01:09:54,-26.2286,-52.6706,65.28,66,91,4.81
448,Puerto Cabello,VE,2021-04-19 01:09:54,10.4731,-68.0125,77.27,87,96,10.25
449,Pangoa,PE,2021-04-19 01:09:55,-12.1167,-73.0,70.0,98,74,0.92
450,Amontada,BR,2021-04-19 01:09:55,-3.3617,-39.8317,73.56,93,44,3.56
451,Tual,ID,2021-04-19 01:09:22,-5.6667,132.75,80.67,75,100,1.77
452,Puerto Madryn,AR,2021-04-19 01:05:12,-42.7692,-65.0385,67.77,54,55,13.51
453,Lisakovsk,KZ,2021-04-19 01:09:56,52.5369,62.4936,28.17,51,21,16.6
454,Beroroha,MG,2021-04-19 01:09:56,-21.6667,45.1667,67.05,66,95,5.1
455,Ahipara,NZ,2021-04-19 01:09:57,-35.1667,173.1667,65.84,52,82,4.97
456,Krasnokamensk,RU,2021-04-19 01:09:57,50.0979,118.0369,33.57,12,0,12.1
457,Port Macquarie,AU,2021-04-19 01:09:57,-31.4333,152.9167,71.01,58,0,1.99
458,Dalsingh Sarai,IN,2021-04-19 01:09:58,25.6667,85.8333,81.45,18,0,2.93
459,Kenora,CA,2021-04-19 01:09:58,49.8167,-94.4337,28.4,74,90,10.36
460,Havre-Saint-Pierre,CA,2021-04-19 01:09:58,50.2334,-63.5986,37.4,87,90,5.75
461,Kozhva,RU,2021-04-19 01:09:59,65.1073,57.0459,13.32,95,88,1.95
462,Vila Velha,BR,2021-04-19 01:09:59,-20.3297,-40.2925,77.0,83,40,6.91
463,Redlands,US,2021-04-19 01:06:49,34.0556,-117.1825,86.0,6,1,14.97
464,Tabuk,PH,2021-04-19 01:10:00,17.4189,121.4443,76.73,68,97,13.31
465,Ambatondrazaka,MG,2021-04-19 01:10:00,-17.8333,48.4167,62.62,88,100,6.69
466,Codrington,AU,2021-04-19 01:10:01,-38.2667,141.9667,62.8,65,100,13.6
467,Le Port,RE,2021-04-19 01:10:01,-20.9373,55.2919,77.0,73,90,12.66
468,Luwuk,ID,2021-04-19 01:10:01,-0.9516,122.7875,79.47,83,100,5.41
469,Ouadda,CF,2021-04-19 01:10:02,8.0777,22.4007,76.78,54,100,6.91
470,Shingu,JP,2021-04-19 01:10:02,33.7333,135.9833,55.4,58,40,13.8
471,Linhares,BR,2021-04-19 01:10:03,-19.3911,-40.0722,70.99,95,11,2.71
472,Samarai,PG,2021-04-19 01:10:03,-10.6167,150.6667,84.31,74,61,12.37
473,Borogontsy,RU,2021-04-19 01:10:04,62.6683,131.1683,19.08,90,100,7.31
474,Xingyi,CN,2021-04-19 01:10:04,24.1877,102.817,61.54,76,39,6.89
475,Ketchikan,US,2021-04-19 01:08:37,55.3422,-131.6461,69.8,26,1,16.11
476,Mantua,IT,2021-04-19 01:10:04,45.1667,10.7833,46.99,84,100,0.72
477,Yelizovo,RU,2021-04-19 01:10:05,53.1873,158.3805,39.2,70,20,15.66
478,Lichinga,MZ,2021-04-19 01:10:05,-13.3128,35.2406,54.46,93,80,7.31
479,Poggibonsi,IT,2021-04-19 01:10:06,43.4724,11.1456,44.01,85,32,3.0
480,Izhma,RU,2021-04-19 01:10:06,65.0083,53.9113,21.29,86,38,2.93
481,Tiarei,PF,2021-04-19 01:06:03,-17.5333,-149.3333,86.0,66,20,9.22
482,Kenai,US,2021-04-19 01:10:07,60.5544,-151.2583,59.0,46,90,8.05
483,San Andres,CO,2021-04-19 01:08:25,12.5847,-81.7006,82.4,83,40,8.05
484,Halifax,CA,2021-04-19 01:07:19,44.6453,-63.5724,37.99,88,100,8.01
485,Muisne,EC,2021-04-19 01:10:08,0.6,-80.0333,76.55,82,22,3.44
486,Skibbereen,IE,2021-04-19 01:10:08,51.55,-9.2667,46.4,93,75,9.22
487,Tupelo,US,2021-04-19 01:08:29,34.2576,-88.7034,57.2,58,1,3.44
488,Muzhi,RU,2021-04-19 01:10:09,65.3667,64.6667,2.88,90,100,4.41
489,Jutai,BR,2021-04-19 01:10:09,-5.1833,-68.9,72.1,99,98,1.95
490,Ulladulla,AU,2021-04-19 01:10:09,-35.35,150.4667,64.99,51,0,12.66
491,Jacareacanga,BR,2021-04-19 01:10:10,-6.2222,-57.7528,71.6,98,89,1.52
492,Talara,PE,2021-04-19 01:10:10,-4.5772,-81.2719,69.89,86,96,4.61
493,Martinopolis,BR,2021-04-19 01:10:10,-22.1458,-51.1708,73.4,60,0,5.75
494,Lazaro Cardenas,MX,2021-04-19 01:10:11,17.9583,-102.2,77.07,57,0,7.07
495,Itoman,JP,2021-04-19 01:10:11,26.1247,127.6694,71.6,49,75,14.97
496,Pochutla,MX,2021-04-19 01:10:12,15.7432,-96.4661,82.4,69,90,4.25
497,Maxixe,MZ,2021-04-19 01:10:12,-23.8597,35.3472,65.03,78,16,2.8
498,Krasnyy Chikoy,RU,2021-04-19 01:10:12,50.3643,108.7512,40.44,32,11,2.93
499,Rio Verde De Mato Grosso,BR,2021-04-19 01:10:13,-18.9181,-54.8442,76.6,57,24,2.68
500,Lozovo,MK,2021-04-19 01:10:13,41.7839,21.9056,42.8,93,75,2.21
501,Hargeysa,SO,2021-04-19 01:10:14,9.56,44.065,70.18,55,95,6.24
502,Eirunepe,BR,2021-04-19 01:10:14,-6.6603,-69.8736,72.68,99,100,2.17
503,San Rafael,AR,2021-04-19 01:10:14,-34.6177,-68.3301,74.17,58,61,12.8
504,Champerico,GT,2021-04-19 01:10:15,14.3,-91.9167,86.0,74,75,6.91
505,Yenagoa,NG,2021-04-19 01:10:15,4.9247,6.2642,75.94,90,100,2.39
506,Ashland,US,2021-04-19 01:06:56,40.8167,-82.2665,48.99,82,91,5.01
507,Aitape,PG,2021-04-19 01:10:16,-3.1374,142.3475,80.33,80,88,1.61
508,Damietta,EG,2021-04-19 01:10:16,31.4165,31.8133,78.8,31,0,11.5
509,Skibotn,NO,2021-04-19 01:10:16,69.3913,20.2679,41.0,56,0,11.5
510,Pekan,MY,2021-04-19 01:08:08,3.4836,103.3996,77.0,88,20,4.0
511,Eureka,US,2021-04-19 01:06:32,40.8021,-124.1637,57.99,87,90,8.05
512,Egvekinot,RU,2021-04-19 01:10:17,66.3167,-179.1667,27.79,98,100,12.46
513,Chitungwiza,ZW,2021-04-19 01:10:18,-18.0127,31.0756,55.0,84,10,3.0
514,Vengerovo,RU,2021-04-19 01:10:18,55.6848,76.7471,14.94,57,100,17.27
515,Mendeleyevsk,RU,2021-04-19 01:08:08,55.9082,52.2905,30.2,51,0,11.18
516,Campbellsville,US,2021-04-19 01:10:19,37.3434,-85.3419,57.2,47,1,0.36
517,Erzin,TR,2021-04-19 01:10:19,36.9559,36.2,71.01,66,100,15.99
518,Matara,LK,2021-04-19 01:10:19,5.9485,80.5353,77.56,85,32,5.68
519,Pattaya,TH,2021-04-19 01:05:25,12.9333,100.8833,88.0,50,100,9.75
520,Sorong,ID,2021-04-19 01:10:20,-0.8833,131.25,81.16,76,100,3.22
521,Mount Gambier,AU,2021-04-19 01:10:20,-37.8333,140.7667,57.2,100,90,9.22
522,Kamra,PK,2021-04-19 01:10:21,33.7473,73.5111,59.0,77,0,10.2
523,Casablanca,MA,2021-04-19 01:10:21,33.5928,-7.6192,66.0,100,75,3.44
524,Huesca,ES,2021-04-19 01:10:22,42.1362,-0.4087,41.0,60,0,8.05
525,Warkworth,NZ,2021-04-19 01:10:22,-36.4,174.6667,66.99,68,98,5.99
526,Hvolsvollur,IS,2021-04-19 01:10:22,63.7533,-20.2243,32.0,89,100,1.99
527,Aykhal,RU,2021-04-19 01:10:23,66.0,111.5,5.85,78,33,2.62
528,Mandapam,IN,2021-04-19 01:10:23,9.2833,79.1167,85.26,75,100,16.49
529,Cotonou,BJ,2021-04-19 01:10:24,6.3654,2.4183,75.2,94,20,4.61
530,Hami,CN,2021-04-19 01:10:24,42.8,93.45,60.78,26,80,14.16
531,Lobito,AO,2021-04-19 01:10:24,-12.3481,13.5456,80.28,78,64,4.14
532,Barbalha,BR,2021-04-19 01:10:25,-7.3111,-39.3042,75.2,88,75,10.36
533,Agadir,MA,2021-04-19 01:06:49,30.4202,-9.5982,59.0,94,75,4.61
534,New Philadelphia,US,2021-04-19 01:06:32,40.4898,-81.4457,48.2,81,90,3.44
535,Liwale,TZ,2021-04-19 01:10:26,-9.7667,37.9333,64.87,84,5,7.29
536,Bilma,NE,2021-04-19 01:08:41,18.6853,12.9164,84.38,7,83,7.47
537,Noumea,NC,2021-04-19 01:10:26,-22.2763,166.4572,84.2,65,0,5.75
538,Nizhniy Tsasuchey,RU,2021-04-19 01:10:27,50.5167,115.1333,33.8,19,3,6.06
539,Uvat,RU,2021-04-19 01:10:27,59.1433,68.8953,15.1,68,17,6.76
540,Masty,BY,2021-04-19 01:10:27,53.4122,24.5387,43.5,90,3,6.15
541,Albanel,CA,2021-04-19 01:06:15,48.8832,-72.4487,48.2,61,100,4.61
542,Emba,KZ,2021-04-19 01:10:28,48.8264,58.1442,52.68,88,100,10.56
543,Nevsehir,TR,2021-04-19 01:09:36,38.9167,34.6667,50.0,93,75,3.36
544,Longhua,CN,2021-04-19 01:10:28,23.6137,114.1919,66.2,93,100,1.68
545,Zhezkazgan,KZ,2021-04-19 01:10:29,47.8043,67.7144,50.61,77,84,6.13
546,Mamit,IN,2021-04-19 01:10:29,23.9333,92.4833,66.87,87,10,2.91
547,Shishou,CN,2021-04-19 01:10:30,29.7226,112.419,59.22,81,98,4.85
548,Mamakan,RU,2021-04-19 01:10:30,57.8161,114.0028,23.0,65,24,3.6
549,Chudniv,UA,2021-04-19 01:10:30,50.052,28.1175,39.78,95,98,6.24
550,Coahuayana,MX,2021-04-19 01:10:31,18.7333,-103.6833,78.8,36,1,5.75
551,Kemijarvi,FI,2021-04-19 01:10:31,66.7131,27.4306,29.82,96,12,3.71
552,Teguise,ES,2021-04-19 01:10:32,29.0605,-13.564,64.4,68,75,11.5
553,Dovolnoye,RU,2021-04-19 01:10:32,54.4958,79.6671,20.44,61,100,19.39
554,Krasnogorskoye,RU,2021-04-19 01:10:33,52.2953,86.1979,43.3,92,100,19.53
555,Khandbari,NP,2021-04-19 01:10:33,27.3747,87.2039,65.26,52,1,3.36
556,Moncton,CA,2021-04-19 01:10:33,46.1159,-64.8019,36.0,100,90,10.36
557,Leua,SK,2021-04-19 01:10:34,48.2156,18.6071,50.0,89,100,1.01
558,Kudahuvadhoo,MV,2021-04-19 01:10:34,2.6708,72.8944,82.56,64,44,9.82
559,Farmington,US,2021-04-19 01:09:29,36.7281,-108.2187,61.0,20,1,9.22
560,Morant Bay,JM,2021-04-19 01:10:35,17.8815,-76.4093,82.4,69,20,23.02
561,Plettenberg Bay,ZA,2021-04-19 01:10:35,-34.0527,23.3716,65.89,66,6,12.12
562,Kouango,CF,2021-04-19 01:10:36,4.9934,19.9619,73.08,90,100,0.83
563,Bereda,ES,2021-04-19 01:10:36,43.2686,-7.5406,53.01,88,100,1.01
564,Altay,CN,2021-04-19 01:10:36,47.8667,88.1167,47.75,47,74,4.5
565,Coolum Beach,AU,2021-04-19 01:10:37,-26.5333,153.1,73.99,68,0,7.29
566,La Ronge,CA,2021-04-19 01:10:37,55.1001,-105.2842,37.4,28,100,11.5
567,Podor,MR,2021-04-19 01:10:38,16.6527,-14.9587,87.8,25,0,4.61
568,Aguimes,ES,2021-04-19 01:10:38,27.9054,-15.4461,64.4,68,40,23.02
569,Kant,IN,2021-04-19 01:10:38,27.8,79.8,76.71,31,0,7.63
570,Outjo,NA,2021-04-19 01:10:39,-20.1167,16.15,62.06,64,83,11.77
571,Baykit,RU,2021-04-19 01:10:39,61.67,96.37,24.03,90,100,2.55
